course,group,subgroup,day,time,week_type,subject
4 курс,10 группа,2,Четверг,9:45 - 11:20,Знаменатель,Военная подготовка
4 курс,11 группа,1,Понедельник,11:30-13:05,Числитель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 383
4 курс,11 группа,1,Понедельник,11:30-13:05,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 383
4 курс,11 группа,1,Понедельник,8:00 - 9:35,Числитель,КОЗИОИ доц. Мальцев А.С. 383
4 курс,11 группа,1,Понедельник,8:00 - 9:35,Знаменатель,КОЗИОИ доц. Мальцев А.С. 383
4 курс,11 группа,1,Понедельник,9:45 - 11:20,Числитель,КОЗИОИ доц. Мальцев А.С. 383
4 курс,11 группа,1,Понедельник,9:45 - 11:20,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 383
4 курс,11 группа,1,Пятница,13:25-15:00,Знаменатель,Защита от вредоносных программ доц. Вялых С.А. (ДО)
4 курс,11 группа,1,Пятница,16:55-18:30,Числитель,Безопасность компьютерных сетей ст.преп. Коваль А.С. (ДО)
4 курс,11 группа,1,Пятница,16:55-18:30,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. (ДО)
4 курс,11 группа,1,Пятница,18:40-20:00,Числитель,Защита от вредоносных программ ст.преп. Ульянов В.А. (ДО)
4 курс,11 группа,1,Среда,11:30-13:05,Числитель,Безопасность жизнедеятельности доц. Скоробогатова Л.Г. (ДО) +
4 курс,11 группа,1,Среда,11:30-13:05,Знаменатель,Безопасность жизнедеятельности доц. Скоробогатова Л.Г. (ДО) +
4 курс,11 группа,1,Среда,13:25-15:00,Числитель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,11 группа,1,Среда,13:25-15:00,Знаменатель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,11 группа,1,Среда,15:10-16:45,Числитель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,11 группа,1,Среда,16:55-18:30,Числитель,Безопасность жизнедеятельности преп. Каленикина Д.А. (ДО)
4 курс,11 группа,1,Среда,16:55-18:30,Знаменатель,Безопасность жизнедеятельности преп. Каленикина Д.А. (ДО)
4 курс,11 группа,1,Суббота,13:25-15:00,Числитель,Защита от вредоносных программ ст.преп. Ульянов В.А. 316П
4 курс,11 группа,1,Суббота,13:25-15:00,Знаменатель,Защита от вредоносных программ ст.преп. Ульянов В.А. 316П
4 курс,11 группа,1,Суббота,8:00 - 9:35,Числитель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,11 группа,1,Суббота,8:00 - 9:35,Знаменатель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,11 группа,1,Суббота,9:45 - 11:20,Числитель,АУиЗПО доц. Дрюченко М.А. 292
4 курс,11 группа,1,Суббота,9:45 - 11:20,Знаменатель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,11 группа,1,Четверг,11:30-13:05,Числитель,Военная подготовка
4 курс,11 группа,1,Четверг,11:30-13:05,Знаменатель,Военная подготовка
4 курс,11 группа,1,Четверг,13:25-15:00,Числитель,Военная подготовка
4 курс,11 группа,1,Четверг,13:25-15:00,Знаменатель,Военная подготовка
4 курс,11 группа,1,Четверг,15:10-16:45,Числитель,Военная подготовка
4 курс,11 группа,1,Четверг,15:10-16:45,Знаменатель,Военная подготовка
4 курс,11 группа,1,Четверг,16:55-18:30,Числитель,Военная подготовка
4 курс,11 группа,1,Четверг,16:55-18:30,Знаменатель,Военная подготовка
4 курс,11 группа,1,Четверг,18:40-20:00,Числитель,Военная подготовка
4 курс,11 группа,1,Четверг,18:40-20:00,Знаменатель,Военная подготовка
4 курс,11 группа,1,Четверг,20:10-21:30,Числитель,Военная подготовка
4 курс,11 группа,1,Четверг,20:10-21:30,Знаменатель,Военная подготовка
4 курс,11 группа,1,Четверг,8:00 - 9:35,Числитель,Военная подготовка
4 курс,11 группа,1,Четверг,8:00 - 9:35,Знаменатель,Военная подготовка
4 курс,11 группа,1,Четверг,9:45 - 11:20,Числитель,Военная подготовка
4 курс,11 группа,1,Четверг,9:45 - 11:20,Знаменатель,Военная подготовка
4 курс,11 группа,2,Понедельник,11:30-13:05,Числитель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 383
4 курс,11 группа,2,Понедельник,11:30-13:05,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 383
4 курс,11 группа,2,Понедельник,8:00 - 9:35,Числитель,КОЗИОИ доц. Мальцев А.С. 383
4 курс,11 группа,2,Понедельник,8:00 - 9:35,Знаменатель,КОЗИОИ доц. Мальцев А.С. 383
4 курс,11 группа,2,Понедельник,9:45 - 11:20,Числитель,КОЗИОИ доц. Мальцев А.С. 383
4 курс,11 группа,2,Понедельник,9:45 - 11:20,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 383
4 курс,11 группа,2,Пятница,13:25-15:00,Знаменатель,Защита от вредоносных программ доц. Вялых С.А. (ДО)
4 курс,11 группа,2,Пятница,16:55-18:30,Числитель,Безопасность компьютерных сетей ст.преп. Коваль А.С. (ДО)
4 курс,11 группа,2,Пятница,16:55-18:30,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. (ДО)
4 курс,11 группа,2,Пятница,18:40-20:00,Числитель,Защита от вредоносных программ ст.преп. Ульянов В.А. (ДО)
4 курс,11 группа,2,Среда,11:30-13:05,Числитель,Безопасность жизнедеятельности доц. Скоробогатова Л.Г. (ДО) +
4 курс,11 группа,2,Среда,11:30-13:05,Знаменатель,Безопасность жизнедеятельности доц. Скоробогатова Л.Г. (ДО) +
4 курс,11 группа,2,Среда,13:25-15:00,Числитель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,11 группа,2,Среда,13:25-15:00,Знаменатель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,11 группа,2,Среда,15:10-16:45,Числитель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,11 группа,2,Среда,16:55-18:30,Числитель,Безопасность жизнедеятельности преп. Каленикина Д.А. (ДО)
4 курс,11 группа,2,Среда,16:55-18:30,Знаменатель,Безопасность жизнедеятельности преп. Каленикина Д.А. (ДО)
4 курс,11 группа,2,Суббота,13:25-15:00,Числитель,Защита от вредоносных программ ст.преп. Ульянов В.А. 316П
4 курс,11 группа,2,Суббота,13:25-15:00,Знаменатель,Защита от вредоносных программ ст.преп. Ульянов В.А. 316П
4 курс,11 группа,2,Суббота,8:00 - 9:35,Числитель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,11 группа,2,Суббота,8:00 - 9:35,Знаменатель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,11 группа,2,Суббота,9:45 - 11:20,Числитель,АУиЗПО доц. Дрюченко М.А. 292
4 курс,11 группа,2,Суббота,9:45 - 11:20,Знаменатель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,11 группа,2,Четверг,11:30-13:05,Числитель,Военная подготовка
4 курс,11 группа,2,Четверг,11:30-13:05,Знаменатель,Военная подготовка
4 курс,11 группа,2,Четверг,13:25-15:00,Числитель,Военная подготовка
4 курс,11 группа,2,Четверг,13:25-15:00,Знаменатель,Военная подготовка
4 курс,11 группа,2,Четверг,15:10-16:45,Числитель,Военная подготовка
4 курс,11 группа,2,Четверг,15:10-16:45,Знаменатель,Военная подготовка
4 курс,11 группа,2,Четверг,16:55-18:30,Числитель,Военная подготовка
4 курс,11 группа,2,Четверг,16:55-18:30,Знаменатель,Военная подготовка
4 курс,11 группа,2,Четверг,18:40-20:00,Числитель,Военная подготовка
4 курс,11 группа,2,Четверг,18:40-20:00,Знаменатель,Военная подготовка
4 курс,11 группа,2,Четверг,20:10-21:30,Числитель,Военная подготовка
4 курс,11 группа,2,Четверг,20:10-21:30,Знаменатель,Военная подготовка
4 курс,11 группа,2,Четверг,8:00 - 9:35,Числитель,Военная подготовка
4 курс,11 группа,2,Четверг,8:00 - 9:35,Знаменатель,Военная подготовка
4 курс,11 группа,2,Четверг,9:45 - 11:20,Числитель,Военная подготовка
4 курс,11 группа,2,Четверг,9:45 - 11:20,Знаменатель,Военная подготовка
4 курс,12 группа,1,Понедельник,11:30-13:05,Числитель,КОЗИОИ доц. Мальцев А.С. 293
4 курс,12 группа,1,Понедельник,11:30-13:05,Знаменатель,КОЗИОИ доц. Мальцев А.С. 293
4 курс,12 группа,1,Понедельник,13:25-15:00,Числитель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 301П
4 курс,12 группа,1,Понедельник,13:25-15:00,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 301П
4 курс,12 группа,1,Понедельник,9:45 - 11:20,Числитель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 301П
4 курс,12 группа,1,Понедельник,9:45 - 11:20,Знаменатель,КОЗИОИ доц. Мальцев А.С. 293
4 курс,12 группа,1,Пятница,13:25-15:00,Знаменатель,Защита от вредоносных программ доц. Вялых С.А. (ДО)
4 курс,12 группа,1,Пятница,16:55-18:30,Числитель,Безопасность компьютерных сетей ст.преп. Коваль А.С. (ДО)
4 курс,12 группа,1,Пятница,16:55-18:30,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. (ДО)
4 курс,12 группа,1,Среда,11:30-13:05,Числитель,Безопасность жизнедеятельности доц. Скоробогатова Л.Г. (ДО) +
4 курс,12 группа,1,Среда,11:30-13:05,Знаменатель,Безопасность жизнедеятельности доц. Скоробогатова Л.Г. (ДО) +
4 курс,12 группа,1,Среда,13:25-15:00,Числитель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,12 группа,1,Среда,13:25-15:00,Знаменатель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,12 группа,1,Среда,15:10-16:45,Числитель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,12 группа,1,Среда,9:45 - 11:20,Числитель,Безопасность жизнедеятельности преп. Вологжина Ю.В. (ДО)
4 курс,12 группа,1,Среда,9:45 - 11:20,Знаменатель,Безопасность жизнедеятельности преп. Вологжина Ю.В. (ДО)
4 курс,12 группа,1,Суббота,11:30-13:05,Числитель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,12 группа,1,Суббота,11:30-13:05,Знаменатель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,12 группа,1,Суббота,13:25-15:00,Знаменатель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,12 группа,1,Суббота,15:10-16:45,Числитель,Защита от вредоносных программ ст.преп. Ульянов В.А. 290
4 курс,12 группа,1,Суббота,15:10-16:45,Знаменатель,Защита от вредоносных программ ст.преп. Ульянов В.А. 290
4 курс,12 группа,1,Суббота,9:45 - 11:20,Числитель,АУиЗПО доц. Дрюченко М.А. 292
4 курс,12 группа,1,Суббота,9:45 - 11:20,Знаменатель,Защита от вредоносных программ ст.преп. Ульянов В.А. 295
4 курс,12 группа,1,Четверг,11:30-13:05,Числитель,Военная подготовка
4 курс,12 группа,1,Четверг,11:30-13:05,Знаменатель,Военная подготовка
4 курс,12 группа,1,Четверг,13:25-15:00,Числитель,Военная подготовка
4 курс,12 группа,1,Четверг,13:25-15:00,Знаменатель,Военная подготовка
4 курс,12 группа,1,Четверг,15:10-16:45,Числитель,Военная подготовка
4 курс,12 группа,1,Четверг,15:10-16:45,Знаменатель,Военная подготовка
4 курс,12 группа,1,Четверг,16:55-18:30,Числитель,Военная подготовка
4 курс,12 группа,1,Четверг,16:55-18:30,Знаменатель,Военная подготовка
4 курс,12 группа,1,Четверг,18:40-20:00,Числитель,Военная подготовка
4 курс,12 группа,1,Четверг,18:40-20:00,Знаменатель,Военная подготовка
4 курс,12 группа,1,Четверг,20:10-21:30,Числитель,Военная подготовка
4 курс,12 группа,1,Четверг,20:10-21:30,Знаменатель,Военная подготовка
4 курс,12 группа,1,Четверг,8:00 - 9:35,Числитель,Военная подготовка
4 курс,12 группа,1,Четверг,8:00 - 9:35,Знаменатель,Военная подготовка
4 курс,12 группа,1,Четверг,9:45 - 11:20,Числитель,Военная подготовка
4 курс,12 группа,1,Четверг,9:45 - 11:20,Знаменатель,Военная подготовка
4 курс,12 группа,2,Понедельник,13:25-15:00,Числитель,КОЗИОИ доц. Мальцев А.С. 293
4 курс,12 группа,2,Понедельник,13:25-15:00,Знаменатель,КОЗИОИ доц. Мальцев А.С. 293
4 курс,12 группа,2,Понедельник,15:10-16:45,Числитель,КОЗИОИ доц. Мальцев А.С. 293
4 курс,12 группа,2,Понедельник,15:10-16:45,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 301П
4 курс,12 группа,2,Понедельник,16:55-18:30,Числитель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 301П
4 курс,12 группа,2,Понедельник,16:55-18:30,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. 301П
4 курс,12 группа,2,Пятница,13:25-15:00,Знаменатель,Защита от вредоносных программ доц. Вялых С.А. (ДО)
4 курс,12 группа,2,Пятница,16:55-18:30,Числитель,Безопасность компьютерных сетей ст.преп. Коваль А.С. (ДО)
4 курс,12 группа,2,Пятница,16:55-18:30,Знаменатель,Безопасность компьютерных сетей ст.преп. Коваль А.С. (ДО)
4 курс,12 группа,2,Среда,11:30-13:05,Числитель,Безопасность жизнедеятельности доц. Скоробогатова Л.Г. (ДО) +
4 курс,12 группа,2,Среда,11:30-13:05,Знаменатель,Безопасность жизнедеятельности доц. Скоробогатова Л.Г. (ДО) +
4 курс,12 группа,2,Среда,13:25-15:00,Числитель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,12 группа,2,Среда,13:25-15:00,Знаменатель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,12 группа,2,Среда,15:10-16:45,Числитель,Комплексное обеспечение защиты информации объекта информатизации доц. Мальцев А.С. (ДО)
4 курс,12 группа,2,Среда,9:45 - 11:20,Числитель,Безопасность жизнедеятельности преп. Вологжина Ю.В. (ДО)
4 курс,12 группа,2,Среда,9:45 - 11:20,Знаменатель,Безопасность жизнедеятельности преп. Вологжина Ю.В. (ДО)
4 курс,12 группа,2,Суббота,11:30-13:05,Числитель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,12 группа,2,Суббота,11:30-13:05,Знаменатель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,12 группа,2,Суббота,13:25-15:00,Знаменатель,АУиЗПО доц. Дрюченко М.А. 290
4 курс,12 группа,2,Суббота,15:10-16:45,Числитель,Защита от вредоносных программ ст.преп. Ульянов В.А. 290
4 курс,12 группа,2,Суббота,15:10-16:45,Знаменатель,Защита от вредоносных программ ст.преп. Ульянов В.А. 290
4 курс,12 группа,2,Суббота,9:45 - 11:20,Числитель,АУиЗПО доц. Дрюченко М.А. 292
4 курс,12 группа,2,Суббота,9:45 - 11:20,Знаменатель,Защита от вредоносных программ ст.преп. Ульянов В.А. 295
4 курс,12 группа,2,Четверг,11:30-13:05,Числитель,Военная подготовка
4 курс,12 группа,2,Четверг,11:30-13:05,Знаменатель,Военная подготовка
4 курс,12 группа,2,Четверг,13:25-15:00,Числитель,Военная подготовка
4 курс,12 группа,2,Четверг,13:25-15:00,Знаменатель,Военная подготовка
4 курс,12 группа,2,Четверг,15:10-16:45,Числитель,Военная подготовка
4 курс,12 группа,2,Четверг,15:10-16:45,Знаменатель,Военная подготовка
4 курс,12 группа,2,Четверг,16:55-18:30,Числитель,Военная подготовка
4 курс,12 группа,2,Четверг,16:55-18:30,Знаменатель,Военная подготовка
4 курс,12 группа,2,Четверг,18:40-20:00,Числитель,Военная подготовка
4 курс,12 группа,2,Четверг,18:40-20:00,Знаменатель,Военная подготовка
4 курс,12 группа,2,Четверг,20:10-21:30,Числитель,Военная подготовка
4 курс,12 группа,2,Четверг,20:10-21:30,Знаменатель,Военная подготовка
4 курс,12 группа,2,Четверг,8:00 - 9:35,Числитель,Военная подготовка
4 курс,12 группа,2,Четверг,8:00 - 9:35,Знаменатель,Военная подготовка
4 курс,12 группа,2,Четверг,9:45 - 11:20,Числитель,Военная подготовка
4 курс,12 группа,2,Четверг,9:45 - 11:20,Знаменатель,Военная подготовка
4 курс,13 группа,1,Вторник,11:30-13:05,Числитель,ВУЦ
4 курс,13 группа,1,Вторник,11:30-13:05,Знаменатель,ВУЦ
4 курс,13 группа,1,Вторник,13:25-15:00,Числитель,ВУЦ
4 курс,13 группа,1,Вторник,13:25-15:00,Знаменатель,ВУЦ
4 курс,13 группа,1,Вторник,15:10-16:45,Числитель,ВУЦ
4 курс,13 группа,1,Вторник,15:10-16:45,Знаменатель,ВУЦ
4 курс,13 группа,1,Вторник,16:55-18:30,Числитель,ВУЦ
4 курс,13 группа,1,Вторник,16:55-18:30,Знаменатель,ВУЦ
4 курс,13 группа,1,Вторник,18:40-20:00,Числитель,ВУЦ
4 курс,13 группа,1,Вторник,18:40-20:00,Знаменатель,ВУЦ
4 курс,13 группа,1,Вторник,20:10-21:30,Числитель,ВУЦ
4 курс,13 группа,1,Вторник,20:10-21:30,Знаменатель,ВУЦ
4 курс,13 группа,1,Вторник,8:00 - 9:35,Числитель,ВУЦ
4 курс,13 группа,1,Вторник,8:00 - 9:35,Знаменатель,ВУЦ
4 курс,13 группа,1,Вторник,9:45 - 11:20,Числитель,ВУЦ
4 курс,13 группа,1,Вторник,9:45 - 11:20,Знаменатель,ВУЦ
4 курс,13 группа,1,Понедельник,13:25-15:00,Числитель,Основы построения защищенных баз данных доц. Ляликова В.Г. (ДО)
4 курс,13 группа,1,Понедельник,13:25-15:00,Знаменатель,Основы построения защищенных баз данных доц. Ляликова В.Г. (ДО)
4 курс,13 группа,1,Понедельник,15:10-16:45,Числитель,Основы построения защищенных баз данных доц. Ляликова В.Г. (ДО)
4 курс,13 группа,1,Понедельник,15:10-16:45,Знаменатель,Основы построения защищенных баз данных доц. Ляликова В.Г. (ДО)
4 курс,13 группа,1,Понедельник,16:55-18:30,Числитель,Защита программ и данных доц. Сафронов В.В. (ДО)
4 курс,13 группа,1,Понедельник,18:40-20:00,Числитель,Криптографические протоколы доц. Степанец Ю.А. (ДО)
4 курс,13 группа,1,Понедельник,18:40-20:00,Знаменатель,Криптографические протоколы доц. Степанец Ю.А. (ДО)
4 курс,13 группа,1,Понедельник,20:10-21:30,Числитель,Защита программ и данных доц. Сафронов В.В. (ДО)
4 курс,13 группа,1,Пятница,11:30-13:05,Числитель,Параллельные алгоритмы обработки данных проф. Абрамов Г.В. (ДО)
4 курс,13 группа,1,Пятница,11:30-13:05,Знаменатель,Параллельные алгоритмы обработки данных проф. Абрамов Г.В. (ДО)
4 курс,13 группа,1,Пятница,13:25-15:00,Знаменатель,Проектный менеджмент ст.преп. Коротков В.В. (ДО)
4 курс,13 группа,1,Пятница,16:55-18:30,Числитель,Основы построения защищенных компьютерных сетей ст.преп. Коваль А.С. (ДО)
4 курс,13 группа,1,Пятница,16:55-18:30,Знаменатель,Основы построения защищенных компьютерных сетей ст.преп. Коваль А.С. (ДО)
4 курс,13 группа,1,Пятница,9:45 - 11:20,Числитель,Технологии защищенного документооборота и блокчейн (ТЗОиБ) доц. Вялых С.А. (ДО)
4 курс,13 группа,1,Пятница,9:45 - 11:20,Знаменатель,Технологии защищенного документооборота и блокчейн (ТЗОиБ) доц. Вялых С.А. (ДО)
4 курс,13 группа,1,Среда,11:30-13:05,Числитель,Основы построения защищенных компьютерных сетей ст.преп. Коваль А.С. 387
4 курс,13 группа,1,Среда,11:30-13:05,Знаменатель,Основы построения защищенных компьютерных сетей ст.преп. Коваль А.С. 387
4 курс,13 группа,1,Среда,13:25-15:00,Числитель,ТЗОиБ доц. Вялых С.А. 314П
4 курс,13 группа,1,Среда,15:10-16:45,Числитель,ТЗОиБ доц. Вялых С.А. 314П
4 курс,13 группа,1,Среда,9:45 - 11:20,Знаменатель,Проектный менеджмент ст.преп. Коротков В.В. 384
4 курс,13 группа,1,Суббота,11:30-13:05,Знаменатель,Защита программ и данных преп. Филонов Д.В. 2/25
4 курс,13 группа,1,Суббота,16:55-18:30,Числитель,Криптографические протоколы доц. Степанец Ю.А. (ДО)
4 курс,13 группа,1,Суббота,16:55-18:30,Знаменатель,Криптографические протоколы доц. Степанец Ю.А. (ДО)
4 курс,13 группа,1,Четверг,8:00 - 9:35,Знаменатель,Параллельные алгоритмы обработки данных ст.преп. Черницын Д.В. 291
4 курс,13 группа,1,Четверг,9:45 - 11:20,Знаменатель,Параллельные алгоритмы обработки данных ст.преп. Черницын Д.В. 291
4 курс,14 группа,1,Вторник,11:30-13:05,Числитель,Теория систем и системный анализ проф. Матвеев М.Г. 314П
4 курс,14 группа,1,Вторник,11:30-13:05,Знаменатель,Управление проектами ст.преп. Тарасов В.С. 383
4 курс,14 группа,1,Вторник,13:25-15:00,Знаменатель,Основы теории управления проф. Матвеев М.Г. 292
4 курс,14 группа,1,Вторник,15:10-16:45,Числитель,НИР
4 курс,14 группа,1,Вторник,15:10-16:45,Знаменатель,НИР
4 курс,14 группа,1,Вторник,16:55-18:30,Числитель,НИР
4 курс,14 группа,1,Вторник,16:55-18:30,Знаменатель,НИР
4 курс,14 группа,1,Вторник,18:40-20:00,Числитель,НИР
4 курс,14 группа,1,Вторник,18:40-20:00,Знаменатель,НИР
4 курс,14 группа,1,Вторник,8:00 - 9:35,Числитель,Управление проектами ст.преп. Тарасов В.С. 383
4 курс,14 группа,1,Вторник,8:00 - 9:35,Знаменатель,Управление проектами ст.преп. Тарасов В.С. 383
4 курс,14 группа,1,Вторник,9:45 - 11:20,Числитель,Теория систем и системный анализ проф. Матвеев М.Г. 314П
4 курс,14 группа,1,Понедельник,11:30-13:05,Числитель,ОТУ доц. Алейникова Н.А. 303П
4 курс,14 группа,1,Понедельник,11:30-13:05,Знаменатель,ОТУ доц. Алейникова Н.А. 303П
4 курс,14 группа,1,Понедельник,13:25-15:00,Числитель,Анализ информации в организационных системах доц. Громковский А.А. 385
4 курс,14 группа,1,Понедельник,13:25-15:00,Знаменатель,Анализ информации в организационных системах доц. Громковский А.А. 385
4 курс,14 группа,1,Понедельник,15:10-16:45,Числитель,Проектно-технологическая практика
4 курс,14 группа,1,Понедельник,15:10-16:45,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,1,Понедельник,16:55-18:30,Числитель,Проектно-технологическая практика
4 курс,14 группа,1,Понедельник,16:55-18:30,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,1,Пятница,11:30-13:05,Числитель,Теория систем и системный анализ проф. Матвеев М.Г. (ДО)
4 курс,14 группа,1,Пятница,11:30-13:05,Знаменатель,Теория систем и системный анализ проф. Матвеев М.Г. (ДО)
4 курс,14 группа,1,Пятница,13:25-15:00,Числитель,Информационная безопасность доц. Иванков А.Ю. (ДО)
4 курс,14 группа,1,Пятница,13:25-15:00,Знаменатель,Информационная безопасность доц. Иванков А.Ю. (ДО)
4 курс,14 группа,1,Пятница,15:10-16:45,Числитель,Информационная безопасность доц. Иванков А.Ю. (ДО)
4 курс,14 группа,1,Пятница,15:10-16:45,Знаменатель,Информационная безопасность доц. Иванков А.Ю. (ДО)
4 курс,14 группа,1,Пятница,9:45 - 11:20,Числитель,Анализ информации в организационных системах доц. Громковский А.А. (ДО)
4 курс,14 группа,1,Пятница,9:45 - 11:20,Знаменатель,Анализ информации в организационных системах доц. Громковский А.А. (ДО)
4 курс,14 группа,1,Среда,11:30-13:05,Числитель,Разработка ERP-систем асс. Соломатин А.И. (ДО)
4 курс,14 группа,1,Среда,11:30-13:05,Знаменатель,Разработка ERP-систем асс. Соломатин А.И. (ДО)
4 курс,14 группа,1,Среда,13:25-15:00,Числитель,Управление проектами ст.преп. Тарасов В.С. (ДО)
4 курс,14 группа,1,Среда,13:25-15:00,Знаменатель,Управление проектами ст.преп. Тарасов В.С. (ДО)
4 курс,14 группа,1,Среда,15:10-16:45,Числитель,Проектно-технологическая практика
4 курс,14 группа,1,Среда,15:10-16:45,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,1,Среда,16:55-18:30,Числитель,Основы права и противодействие противоправному поведению доц. Завьялова И.С. (ДО)
4 курс,14 группа,1,Среда,16:55-18:30,Знаменатель,Основы права и противодействие противоправному поведению доц. Завьялова И.С. (ДО)
4 курс,14 группа,1,Среда,18:40-20:00,Числитель,Основы права и противодействие противоправному поведению преп. Шпакова Н.А. (ДО)
4 курс,14 группа,1,Суббота,11:30-13:05,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,1,Суббота,13:25-15:00,Числитель,Разработка ERP-систем асс. Соломатин А.И. 382
4 курс,14 группа,1,Суббота,13:25-15:00,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,1,Суббота,15:10-16:45,Числитель,Разработка ERP-систем асс. Соломатин А.И. 382
4 курс,14 группа,1,Суббота,15:10-16:45,Знаменатель,Проектно-технологическая практика
4 курс,14 группа,1,Суббота,16:55-18:30,Числитель,Разработка ERP-систем асс. Соломатин А.И. 382
4 курс,14 группа,1,Суббота,18:40-20:00,Числитель,ИБ асс. Бережнов Н.И. 290
4 курс,14 группа,1,Четверг,11:30-13:05,Числитель,Военная подготовка
4 курс,14 группа,1,Четверг,11:30-13:05,Знаменатель,Военная подготовка
4 курс,14 группа,1,Четверг,13:25-15:00,Числитель,Военная подготовка
4 курс,14 группа,1,Четверг,13:25-15:00,Знаменатель,Военная подготовка
4 курс,14 группа,1,Четверг,15:10-16:45,Числитель,Военная подготовка
4 курс,14 группа,1,Четверг,15:10-16:45,Знаменатель,Военная подготовка
4 курс,14 группа,1,Четверг,16:55-18:30,Числитель,Военная подготовка
4 курс,14 группа,1,Четверг,16:55-18:30,Знаменатель,Военная подготовка
4 курс,14 группа,1,Четверг,18:40-20:00,Числитель,Военная подготовка
4 курс,14 группа,1,Четверг,18:40-20:00,Знаменатель,Военная подготовка
4 курс,14 группа,1,Четверг,20:10-21:30,Числитель,Военная подготовка
4 курс,14 группа,1,Четверг,20:10-21:30,Знаменатель,Военная подготовка
4 курс,14 группа,1,Четверг,8:00 - 9:35,Числитель,Военная подготовка
4 курс,14 группа,1,Четверг,8:00 - 9:35,Знаменатель,Военная подготовка
4 курс,14 группа,1,Четверг,9:45 - 11:20,Числитель,Военная подготовка
4 курс,14 группа,1,Четверг,9:45 - 11:20,Знаменатель,Военная подготовка
4 курс,14 группа,2,Вторник,11:30-13:05,Числитель,Теория систем и системный анализ проф. Матвеев М.Г. 314П
4 курс,14 группа,2,Вторник,11:30-13:05,Знаменатель,Управление проектами ст.преп. Тарасов В.С. 383
4 курс,14 группа,2,Вторник,13:25-15:00,Знаменатель,Основы теории управления проф. Матвеев М.Г. 292
4 курс,14 группа,2,Вторник,15:10-16:45,Числитель,НИР
4 курс,14 группа,2,Вторник,15:10-16:45,Знаменатель,НИР
4 курс,14 группа,2,Вторник,16:55-18:30,Числитель,НИР
4 курс,14 группа,2,Вторник,16:55-18:30,Знаменатель,НИР
4 курс,14 группа,2,Вторник,18:40-20:00,Числитель,НИР
4 курс,14 группа,2,Вторник,18:40-20:00,Знаменатель,НИР
4 курс,14 группа,2,Вторник,8:00 - 9:35,Числитель,Управление проектами ст.преп. Тарасов В.С. 383
4 курс,14 группа,2,Вторник,8:00 - 9:35,Знаменатель,Управление проектами ст.преп. Тарасов В.С. 383
4 курс,14 группа,2,Вторник,9:45 - 11:20,Числитель,Теория систем и системный анализ проф. Матвеев М.Г. 314П
4 курс,14 группа,2,Понедельник,13:25-15:00,Числитель,ОТУ доц. Алейникова Н.А. 297
